date,store,product_name,category,units_sold,unit_price_bdt,discount_pct,revenue_bdt,is_weekend,is_festival,festival_name,is_promotion,payment_method,customer_type
2025-08-17,Dhanmondi,Detergent Powder 1kg,Household,13,176.31,0.0,2292.03,0,0,None,0,bKash,Regular
2025-08-17,Dhanmondi,Toothpaste 100g,Personal Care,25,98.23,0.0,2455.75,0,0,None,0,Cash,Walk-in
2025-08-17,Dhanmondi,Hand Sanitizer 200ml,Personal Care,11,121.01,0.0,1331.11,0,0,None,0,Cash,Wholesale
2025-08-17,Dhanmondi,Instant Noodles (Pack),Snacks,61,19.78,0.0,1206.58,0,0,None,0,Cash,Regular
2025-08-17,Dhanmondi,Biscuits (Family Pack),Snacks,24,87.94,0.0,2110.56,0,0,None,0,Card,Regular
2025-08-17,Dhanmondi,Notebook (200 pages),Stationery,25,45.94,0.0,1148.5,0,0,None,0,Cash,Regular
2025-08-17,Gulshan,Soft Drink 1.5L,Beverages,36,105.22,0.0,3787.92,0,0,None,0,Cash,Wholesale
2025-08-17,Gulshan,Mineral Water 1L,Beverages,43,27.02,0.0,1161.86,0,0,None,0,bKash,Walk-in
2025-08-17,Gulshan,Panjabi (Ready-made),Fashion,3,986.1,0.0,2958.3,0,0,None,0,Cash,Wholesale
2025-08-17,Gulshan,Saree (Cotton),Fashion,2,1351.4,0.0,2702.8,0,0,None,0,Cash,Regular
2025-08-17,Gulshan,Rice (Miniket) 5kg,Grocery,23,396.25,0.0,9113.75,0,0,None,0,Cash,Regular
2025-08-17,Gulshan,Soybean Oil 5L,Grocery,16,863.86,0.0,13821.76,0,0,None,0,Cash,Walk-in
2025-08-17,Gulshan,Lentils (Masoor Dal) 1kg,Grocery,16,142.66,0.0,2282.56,0,0,None,0,Cash,Walk-in
2025-08-17,Gulshan,Sugar 1kg,Grocery,17,131.05,0.0,2227.85,0,0,None,0,Cash,Regular
2025-08-17,Gulshan,Tea (Ispahani) 400g,Grocery,10,262.75,0.0,2627.5,0,0,None,0,Cash,Regular
2025-08-17,Gulshan,Detergent Powder 1kg,Household,13,181.83,0.0,2363.79,0,0,None,0,Card,Walk-in
2025-08-17,Gulshan,Toothpaste 100g,Personal Care,24,96.25,0.0,2310.0,0,0,None,0,bKash,Regular
2025-08-17,Gulshan,Hand Sanitizer 200ml,Personal Care,15,119.29,0.0,1789.35,0,0,None,0,Cash,Regular
2025-08-17,Gulshan,Instant Noodles (Pack),Snacks,59,20.63,0.0,1217.17,0,0,None,0,bKash,Walk-in
2025-08-17,Gulshan,Biscuits (Family Pack),Snacks,25,90.37,0.0,2259.25,0,0,None,0,Cash,Regular
2025-08-17,Gulshan,Notebook (200 pages),Stationery,31,45.26,0.0,1403.06,0,0,None,0,Cash,Regular
2025-08-17,Uttara,Soft Drink 1.5L,Beverages,33,109.02,15.1,3054.41,0,0,None,1,bKash,Regular
2025-08-17,Uttara,Mineral Water 1L,Beverages,65,26.2,10.5,1524.18,0,0,None,1,Card,Walk-in
2025-08-17,Uttara,Panjabi (Ready-made),Fashion,5,949.41,6.9,4419.5,0,0,None,1,Cash,Walk-in
2025-08-17,Uttara,Saree (Cotton),Fashion,3,1383.3,9.9,3739.06,0,0,None,1,Nagad,Regular
2025-08-17,Uttara,Rice (Miniket) 5kg,Grocery,15,409.3,16.6,5120.34,0,0,None,1,Nagad,Walk-in
2025-08-17,Uttara,Soybean Oil 5L,Grocery,17,850.28,16.9,12011.91,0,0,None,1,Cash,Walk-in
2025-08-17,Uttara,Lentils (Masoor Dal) 1kg,Grocery,22,145.88,8.5,2936.56,0,0,None,1,bKash,Walk-in
2025-08-17,Uttara,Sugar 1kg,Grocery,19,130.52,5.0,2355.89,0,0,None,1,bKash,Regular
2025-08-17,Uttara,Tea (Ispahani) 400g,Grocery,16,259.14,13.4,3590.64,0,0,None,1,Nagad,Walk-in
2025-08-17,Uttara,Detergent Powder 1kg,Household,19,181.91,9.3,3134.86,0,0,None,1,Card,Walk-in
2025-08-17,Uttara,Toothpaste 100g,Personal Care,29,99.31,14.5,2462.39,0,0,None,1,Nagad,Regular
2025-08-17,Uttara,Hand Sanitizer 200ml,Personal Care,11,128.33,9.0,1284.58,0,0,None,1,Cash,Walk-in
2025-08-17,Uttara,Instant Noodles (Pack),Snacks,38,20.8,14.6,675.0,0,0,None,1,bKash,Regular
2025-08-17,Uttara,Biscuits (Family Pack),Snacks,32,86.87,5.3,2632.51,0,0,None,1,bKash,Walk-in
2025-08-17,Uttara,Notebook (200 pages),Stationery,26,45.36,9.6,1066.14,0,0,None,1,Cash,Walk-in
2025-08-18,Chattogram,Soft Drink 1.5L,Beverages,17,106.67,0.0,1813.39,0,0,None,0,Cash,Wholesale
2025-08-18,Chattogram,Mineral Water 1L,Beverages,37,25.52,0.0,944.24,0,0,None,0,Cash,Walk-in
2025-08-18,Chattogram,Panjabi (Ready-made),Fashion,3,1000.12,0.0,3000.36,0,0,None,0,Card,Walk-in
2025-08-18,Chattogram,Saree (Cotton),Fashion,2,1383.19,0.0,2766.38,0,0,None,0,Cash,Walk-in
2025-08-18,Chattogram,Rice (Miniket) 5kg,Grocery,18,433.69,0.0,7806.42,0,0,None,0,Card,Walk-in
2025-08-18,Chattogram,Soybean Oil 5L,Grocery,9,830.25,0.0,7472.25,0,0,None,0,Cash,Walk-in
2025-08-18,Chattogram,Lentils (Masoor Dal) 1kg,Grocery,11,134.73,0.0,1482.03,0,0,None,0,bKash,Walk-in
2025-08-18,Chattogram,Sugar 1kg,Grocery,9,131.03,0.0,1179.27,0,0,None,0,Nagad,Walk-in
2025-08-18,Chattogram,Tea (Ispahani) 400g,Grocery,9,254.16,0.0,2287.44,0,0,None,0,bKash,Walk-in
2025-08-18,Chattogram,Detergent Powder 1kg,Household,8,186.37,0.0,1490.96,0,0,None,0,Nagad,Regular
2025-08-18,Chattogram,Toothpaste 100g,Personal Care,13,94.64,0.0,1230.32,0,0,None,0,Cash,Walk-in
2025-08-18,Chattogram,Hand Sanitizer 200ml,Personal Care,7,117.25,0.0,820.75,0,0,None,0,bKash,Wholesale
2025-08-18,Chattogram,Instant Noodles (Pack),Snacks,33,20.59,0.0,679.47,0,0,None,0,bKash,Regular
2025-08-18,Chattogram,Biscuits (Family Pack),Snacks,22,88.55,0.0,1948.1,0,0,None,0,Nagad,Walk-in
2025-08-18,Chattogram,Notebook (200 pages),Stationery,21,46.06,0.0,967.26,0,0,None,0,Cash,Regular
2025-08-18,Dhanmondi,Soft Drink 1.5L,Beverages,30,106.37,0.0,3191.1,0,0,None,0,Cash,Regular
2025-08-18,Dhanmondi,Mineral Water 1L,Beverages,40,23.97,0.0,958.8,0,0,None,0,bKash,Walk-in
2025-08-18,Dhanmondi,Panjabi (Ready-made),Fashion,3,904.63,0.0,2713.89,0,0,None,0,bKash,Walk-in
2025-08-18,Dhanmondi,Saree (Cotton),Fashion,2,1346.19,0.0,2692.38,0,0,None,0,bKash,Wholesale
2025-08-18,Dhanmondi,Rice (Miniket) 5kg,Grocery,27,418.27,0.0,11293.29,0,0,None,0,Nagad,Walk-in
2025-08-18,Dhanmondi,Soybean Oil 5L,Grocery,11,847.46,0.0,9322.06,0,0,None,0,Cash,Walk-in
2025-08-18,Dhanmondi,Lentils (Masoor Dal) 1kg,Grocery,19,143.17,0.0,2720.23,0,0,None,0,Nagad,Walk-in
2025-08-18,Dhanmondi,Sugar 1kg,Grocery,18,133.89,0.0,2410.02,0,0,None,0,bKash,Wholesale
2025-08-18,Dhanmondi,Tea (Ispahani) 400g,Grocery,14,265.73,0.0,3720.22,0,0,None,0,Nagad,Walk-in
2025-08-18,Dhanmondi,Detergent Powder 1kg,Household,11,178.86,0.0,1967.46,0,0,None,0,Cash,Regular
2025-08-18,Dhanmondi,Toothpaste 100g,Personal Care,15,94.23,0.0,1413.45,0,0,None,0,Card,Walk-in
2025-08-18,Dhanmondi,Hand Sanitizer 200ml,Personal Care,6,122.02,0.0,732.12,0,0,None,0,bKash,Walk-in
2025-08-18,Dhanmondi,Instant Noodles (Pack),Snacks,49,20.15,0.0,987.35,0,0,None,0,Nagad,Walk-in
2025-08-18,Dhanmondi,Biscuits (Family Pack),Snacks,30,89.61,0.0,2688.3,0,0,None,0,Card,Walk-in
2025-08-18,Dhanmondi,Notebook (200 pages),Stationery,35,46.36,0.0,1622.6,0,0,None,0,Cash,Regular
2025-08-18,Gulshan,Soft Drink 1.5L,Beverages,28,110.38,0.0,3090.64,0,0,None,0,Card,Regular
2025-08-18,Gulshan,Mineral Water 1L,Beverages,50,25.22,0.0,1261.0,0,0,None,0,Cash,Walk-in
2025-08-18,Gulshan,Panjabi (Ready-made),Fashion,4,929.03,0.0,3716.12,0,0,None,0,Cash,Walk-in
2025-08-18,Gulshan,Saree (Cotton),Fashion,4,1361.97,0.0,5447.88,0,0,None,0,Card,Walk-in
2025-08-18,Gulshan,Rice (Miniket) 5kg,Grocery,26,420.12,0.0,10923.12,0,0,None,0,bKash,Walk-in
2025-08-18,Gulshan,Soybean Oil 5L,Grocery,13,809.31,0.0,10521.03,0,0,None,0,bKash,Walk-in
2025-08-18,Gulshan,Lentils (Masoor Dal) 1kg,Grocery,21,135.87,0.0,2853.27,0,0,None,0,Cash,Regular
2025-08-18,Gulshan,Sugar 1kg,Grocery,19,128.55,0.0,2442.45,0,0,None,0,Cash,Walk-in
2025-08-18,Gulshan,Tea (Ispahani) 400g,Grocery,14,262.24,0.0,3671.36,0,0,None,0,Card,Walk-in
2025-08-18,Gulshan,Detergent Powder 1kg,Household,15,176.27,0.0,2644.05,0,0,None,0,Card,Wholesale
2025-08-18,Gulshan,Toothpaste 100g,Personal Care,29,91.32,0.0,2648.28,0,0,None,0,Cash,Walk-in
2025-08-18,Gulshan,Hand Sanitizer 200ml,Personal Care,12,115.67,0.0,1388.04,0,0,None,0,Cash,Walk-in
2025-08-18,Gulshan,Instant Noodles (Pack),Snacks,73,19.54,0.0,1426.42,0,0,None,0,Card,Wholesale
2025-08-18,Gulshan,Biscuits (Family Pack),Snacks,30,91.37,0.0,2741.1,0,0,None,0,Card,Wholesale
2025-08-18,Gulshan,Notebook (200 pages),Stationery,29,44.59,0.0,1293.11,0,0,None,0,Cash,Walk-in
2025-08-18,Uttara,Soft Drink 1.5L,Beverages,30,108.87,0.0,3266.1,0,0,None,0,Nagad,Walk-in
2025-08-18,Uttara,Mineral Water 1L,Beverages,52,24.6,0.0,1279.2,0,0,None,0,bKash,Regular
2025-08-18,Uttara,Panjabi (Ready-made),Fashion,2,968.97,0.0,1937.94,0,0,None,0,Card,Walk-in
2025-08-18,Uttara,Saree (Cotton),Fashion,3,1391.55,0.0,4174.65,0,0,None,0,bKash,Walk-in
2025-08-18,Uttara,Rice (Miniket) 5kg,Grocery,16,448.55,0.0,7176.8,0,0,None,0,Cash,Walk-in
2025-08-18,Uttara,Soybean Oil 5L,Grocery,12,838.47,0.0,10061.64,0,0,None,0,Cash,Walk-in
2025-08-18,Uttara,Lentils (Masoor Dal) 1kg,Grocery,14,145.28,0.0,2033.92,0,0,None,0,Nagad,Walk-in
2025-08-18,Uttara,Sugar 1kg,Grocery,13,127.41,0.0,1656.33,0,0,None,0,Card,Regular
2025-08-18,Uttara,Tea (Ispahani) 400g,Grocery,10,268.49,0.0,2684.9,0,0,None,0,Card,Wholesale
2025-08-18,Uttara,Detergent Powder 1kg,Household,8,175.14,0.0,1401.12,0,0,None,0,Card,Walk-in
2025-08-18,Uttara,Toothpaste 100g,Personal Care,15,100.8,0.0,1512.0,0,0,None,0,Cash,Wholesale
2025-08-18,Uttara,Hand Sanitizer 200ml,Personal Care,10,118.61,0.0,1186.1,0,0,None,0,Nagad,Walk-in
2025-08-18,Uttara,Instant Noodles (Pack),Snacks,33,19.64,0.0,648.12,0,0,None,0,bKash,Walk-in
2025-08-18,Uttara,Biscuits (Family Pack),Snacks,25,85.91,0.0,2147.75,0,0,None,0,Nagad,Walk-in
2025-08-18,Uttara,Notebook (200 pages),Stationery,25,45.25,0.0,1131.25,0,0,None,0,Cash,Regular
2025-08-19,Chattogram,Soft Drink 1.5L,Beverages,19,112.77,0.0,2142.63,0,0,None,0,bKash,Regular
2025-08-19,Chattogram,Mineral Water 1L,Beverages,27,24.57,0.0,663.39,0,0,None,0,bKash,Wholesale
2025-08-19,Chattogram,Panjabi (Ready-made),Fashion,3,922.61,0.0,2767.83,0,0,None,0,Nagad,Walk-in
2025-08-19,Chattogram,Saree (Cotton),Fashion,2,1377.02,0.0,2754.04,0,0,None,0,bKash,Walk-in
2025-08-19,Chattogram,Rice (Miniket) 5kg,Grocery,17,413.45,0.0,7028.65,0,0,None,0,bKash,Wholesale
2025-08-19,Chattogram,Soybean Oil 5L,Grocery,9,822.27,0.0,7400.43,0,0,None,0,bKash,Regular
2025-08-19,Chattogram,Lentils (Masoor Dal) 1kg,Grocery,11,146.1,0.0,1607.1,0,0,None,0,Nagad,Regular
2025-08-19,Chattogram,Sugar 1kg,Grocery,12,135.85,0.0,1630.2,0,0,None,0,Card,Walk-in
2025-08-19,Chattogram,Tea (Ispahani) 400g,Grocery,9,257.62,0.0,2318.58,0,0,None,0,bKash,Wholesale
2025-08-19,Chattogram,Detergent Powder 1kg,Household,8,180.63,0.0,1445.04,0,0,None,0,Cash,Walk-in
2025-08-19,Chattogram,Toothpaste 100g,Personal Care,15,94.15,0.0,1412.25,0,0,None,0,bKash,Walk-in
2025-08-19,Chattogram,Hand Sanitizer 200ml,Personal Care,8,122.01,0.0,976.08,0,0,None,0,Cash,Regular
2025-08-19,Chattogram,Instant Noodles (Pack),Snacks,19,20.25,0.0,384.75,0,0,None,0,Nagad,Regular
2025-08-19,Chattogram,Biscuits (Family Pack),Snacks,17,85.98,0.0,1461.66,0,0,None,0,Cash,Regular
2025-08-19,Chattogram,Notebook (200 pages),Stationery,16,43.82,0.0,701.12,0,0,None,0,Cash,Wholesale
2025-08-19,Dhanmondi,Soft Drink 1.5L,Beverages,34,111.8,0.0,3801.2,0,0,None,0,Nagad,Walk-in
2025-08-19,Dhanmondi,Mineral Water 1L,Beverages,48,24.18,0.0,1160.64,0,0,None,0,Cash,Regular
2025-08-19,Dhanmondi,Panjabi (Ready-made),Fashion,4,973.27,0.0,3893.08,0,0,None,0,bKash,Walk-in
2025-08-19,Dhanmondi,Saree (Cotton),Fashion,2,1394.95,0.0,2789.9,0,0,None,0,bKash,Wholesale
2025-08-19,Dhanmondi,Rice (Miniket) 5kg,Grocery,22,422.42,0.0,9293.24,0,0,None,0,bKash,Wholesale
2025-08-19,Dhanmondi,Soybean Oil 5L,Grocery,13,806.77,0.0,10488.01,0,0,None,0,bKash,Walk-in
2025-08-19,Dhanmondi,Lentils (Masoor Dal) 1kg,Grocery,16,134.79,0.0,2156.64,0,0,None,0,bKash,Walk-in
2025-08-19,Dhanmondi,Sugar 1kg,Grocery,16,135.26,0.0,2164.16,0,0,None,0,bKash,Walk-in
2025-08-19,Dhanmondi,Tea (Ispahani) 400g,Grocery,14,259.71,0.0,3635.94,0,0,None,0,bKash,Regular
2025-08-19,Dhanmondi,Detergent Powder 1kg,Household,17,182.96,0.0,3110.32,0,0,None,0,Nagad,Wholesale
2025-08-19,Dhanmondi,Toothpaste 100g,Personal Care,14,95.98,0.0,1343.72,0,0,None,0,Card,Walk-in
2025-08-19,Dhanmondi,Hand Sanitizer 200ml,Personal Care,12,120.42,0.0,1445.04,0,0,None,0,bKash,Walk-in
2025-08-19,Dhanmondi,Instant Noodles (Pack),Snacks,55,19.31,0.0,1062.05,0,0,None,0,Cash,Walk-in
2025-08-19,Dhanmondi,Biscuits (Family Pack),Snacks,24,94.82,0.0,2275.68,0,0,None,0,Nagad,Walk-in
2025-08-19,Dhanmondi,Notebook (200 pages),Stationery,29,44.39,0.0,1287.31,0,0,None,0,bKash,Regular
2025-08-19,Gulshan,Soft Drink 1.5L,Beverages,41,113.78,0.0,4664.98,0,0,None,0,Card,Regular
2025-08-19,Gulshan,Mineral Water 1L,Beverages,45,24.51,0.0,1102.95,0,0,None,0,Nagad,Walk-in
2025-08-19,Gulshan,Panjabi (Ready-made),Fashion,4,961.89,0.0,3847.56,0,0,None,0,Cash,Walk-in
2025-08-19,Gulshan,Saree (Cotton),Fashion,2,1318.1,0.0,2636.2,0,0,None,0,Cash,Regular
2025-08-19,Gulshan,Rice (Miniket) 5kg,Grocery,30,419.61,0.0,12588.3,0,0,None,0,Cash,Walk-in
2025-08-19,Gulshan,Soybean Oil 5L,Grocery,10,783.69,0.0,7836.9,0,0,None,0,Cash,Walk-in
2025-08-19,Gulshan,Lentils (Masoor Dal) 1kg,Grocery,30,136.78,0.0,4103.4,0,0,None,0,Card,Walk-in
2025-08-19,Gulshan,Sugar 1kg,Grocery,14,137.12,0.0,1919.68,0,0,None,0,Cash,Regular
2025-08-19,Gulshan,Tea (Ispahani) 400g,Grocery,14,263.87,0.0,3694.18,0,0,None,0,Card,Regular
2025-08-19,Gulshan,Detergent Powder 1kg,Household,16,188.29,0.0,3012.64,0,0,None,0,Card,Walk-in
2025-08-19,Gulshan,Toothpaste 100g,Personal Care,15,87.99,0.0,1319.85,0,0,None,0,Nagad,Regular
2025-08-19,Gulshan,Hand Sanitizer 200ml,Personal Care,11,122.63,0.0,1348.93,0,0,None,0,bKash,Walk-in
2025-08-19,Gulshan,Instant Noodles (Pack),Snacks,43,20.04,0.0,861.72,0,0,None,0,Card,Regular
2025-08-19,Gulshan,Biscuits (Family Pack),Snacks,27,91.28,0.0,2464.56,0,0,None,0,Cash,Walk-in
2025-08-19,Gulshan,Notebook (200 pages),Stationery,21,46.52,0.0,976.92,0,0,None,0,bKash,Walk-in
2025-08-19,Uttara,Soft Drink 1.5L,Beverages,35,116.57,0.0,4079.95,0,0,None,0,Card,Walk-in
2025-08-19,Uttara,Mineral Water 1L,Beverages,51,24.87,0.0,1268.37,0,0,None,0,Cash,Regular
2025-08-19,Uttara,Panjabi (Ready-made),Fashion,3,982.13,0.0,2946.39,0,0,None,0,bKash,Regular
2025-08-19,Uttara,Saree (Cotton),Fashion,2,1401.12,0.0,2802.24,0,0,None,0,Nagad,Regular
2025-08-19,Uttara,Rice (Miniket) 5kg,Grocery,15,418.14,0.0,6272.1,0,0,None,0,Cash,Regular
2025-08-19,Uttara,Soybean Oil 5L,Grocery,14,834.94,0.0,11689.16,0,0,None,0,Cash,Wholesale
2025-08-19,Uttara,Lentils (Masoor Dal) 1kg,Grocery,17,135.92,0.0,2310.64,0,0,None,0,bKash,Walk-in
2025-08-19,Uttara,Sugar 1kg,Grocery,14,133.55,0.0,1869.7,0,0,None,0,bKash,Regular
2025-08-19,Uttara,Tea (Ispahani) 400g,Grocery,8,267.8,0.0,2142.4,0,0,None,0,Cash,Regular
2025-08-19,Uttara,Detergent Powder 1kg,Household,14,171.59,0.0,2402.26,0,0,None,0,Nagad,Regular
2025-08-19,Uttara,Toothpaste 100g,Personal Care,18,98.27,0.0,1768.86,0,0,None,0,bKash,Regular
2025-08-19,Uttara,Hand Sanitizer 200ml,Personal Care,7,114.2,0.0,799.4,0,0,None,0,bKash,Walk-in
2025-08-19,Uttara,Instant Noodles (Pack),Snacks,36,20.79,0.0,748.44,0,0,None,0,bKash,Walk-in
2025-08-19,Uttara,Biscuits (Family Pack),Snacks,20,91.6,0.0,1832.0,0,0,None,0,Cash,Regular
2025-08-19,Uttara,Notebook (200 pages),Stationery,21,44.85,0.0,941.85,0,0,None,0,Card,Walk-in
2025-08-20,Chattogram,Soft Drink 1.5L,Beverages,18,110.91,0.0,1996.38,0,0,None,0,Cash,Regular
2025-08-20,Chattogram,Mineral Water 1L,Beverages,27,24.47,0.0,660.69,0,0,None,0,Cash,Regular
2025-08-20,Chattogram,Panjabi (Ready-made),Fashion,3,957.7,0.0,2873.1,0,0,None,0,bKash,Walk-in
2025-08-20,Chattogram,Saree (Cotton),Fashion,2,1355.3,0.0,2710.6,0,0,None,0,Cash,Walk-in
2025-08-20,Chattogram,Rice (Miniket) 5kg,Grocery,17,440.55,0.0,7489.35,0,0,None,0,Cash,Walk-in
2025-08-20,Chattogram,Soybean Oil 5L,Grocery,9,831.55,0.0,7483.95,0,0,None,0,bKash,Walk-in
2025-08-20,Chattogram,Lentils (Masoor Dal) 1kg,Grocery,12,147.8,0.0,1773.6,0,0,None,0,Nagad,Walk-in
2025-08-20,Chattogram,Sugar 1kg,Grocery,15,123.4,0.0,1851.0,0,0,None,0,Card,Regular
2025-08-20,Chattogram,Tea (Ispahani) 400g,Grocery,11,252.91,0.0,2782.01,0,0,None,0,Nagad,Walk-in
2025-08-20,Chattogram,Detergent Powder 1kg,Household,10,172.34,0.0,1723.4,0,0,None,0,Cash,Walk-in
2025-08-20,Chattogram,Toothpaste 100g,Personal Care,15,98.62,0.0,1479.3,0,0,None,0,Nagad,Walk-in
2025-08-20,Chattogram,Hand Sanitizer 200ml,Personal Care,7,122.67,0.0,858.69,0,0,None,0,bKash,Regular
2025-08-20,Chattogram,Instant Noodles (Pack),Snacks,44,19.94,0.0,877.36,0,0,None,0,bKash,Walk-in
2025-08-20,Chattogram,Biscuits (Family Pack),Snacks,19,89.47,0.0,1699.93,0,0,None,0,Cash,Wholesale
2025-08-20,Chattogram,Notebook (200 pages),Stationery,18,45.29,0.0,815.22,0,0,None,0,bKash,Regular
2025-08-20,Dhanmondi,Soft Drink 1.5L,Beverages,30,109.03,0.0,3270.9,0,0,None,0,Cash,Regular
2025-08-20,Dhanmondi,Mineral Water 1L,Beverages,43,25.64,0.0,1102.52,0,0,None,0,bKash,Regular
2025-08-20,Dhanmondi,Panjabi (Ready-made),Fashion,3,944.27,0.0,2832.81,0,0,None,0,Cash,Regular
2025-08-20,Dhanmondi,Saree (Cotton),Fashion,3,1446.33,0.0,4338.99,0,0,None,0,Cash,Regular
2025-08-20,Dhanmondi,Rice (Miniket) 5kg,Grocery,28,403.37,0.0,11294.36,0,0,None,0,Nagad,Walk-in
2025-08-20,Dhanmondi,Soybean Oil 5L,Grocery,17,881.45,0.0,14984.65,0,0,None,0,bKash,Walk-in
2025-08-20,Dhanmondi,Lentils (Masoor Dal) 1kg,Grocery,16,142.11,0.0,2273.76,0,0,None,0,bKash,Regular
2025-08-20,Dhanmondi,Sugar 1kg,Grocery,20,125.59,0.0,2511.8,0,0,None,0,Cash,Regular
2025-08-20,Dhanmondi,Tea (Ispahani) 400g,Grocery,14,261.86,0.0,3666.04,0,0,None,0,Cash,Walk-in
2025-08-20,Dhanmondi,Detergent Powder 1kg,Household,10,181.19,0.0,1811.9,0,0,None,0,Card,Regular
2025-08-20,Dhanmondi,Toothpaste 100g,Personal Care,15,93.41,0.0,1401.15,0,0,None,0,Cash,Walk-in
2025-08-20,Dhanmondi,Hand Sanitizer 200ml,Personal Care,14,118.88,0.0,1664.32,0,0,None,0,Nagad,Walk-in
2025-08-20,Dhanmondi,Instant Noodles (Pack),Snacks,70,20.0,0.0,1400.0,0,0,None,0,Cash,Walk-in
2025-08-20,Dhanmondi,Biscuits (Family Pack),Snacks,22,88.05,0.0,1937.1,0,0,None,0,Nagad,Walk-in
2025-08-20,Dhanmondi,Notebook (200 pages),Stationery,37,45.71,0.0,1691.27,0,0,None,0,Cash,Walk-in
2025-08-20,Gulshan,Soft Drink 1.5L,Beverages,39,110.38,0.0,4304.82,0,0,None,0,Card,Walk-in
2025-08-20,Gulshan,Mineral Water 1L,Beverages,50,23.78,0.0,1189.0,0,0,None,0,bKash,Walk-in
2025-08-20,Gulshan,Panjabi (Ready-made),Fashion,5,971.4,0.0,4857.0,0,0,None,0,Cash,Walk-in
2025-08-20,Gulshan,Saree (Cotton),Fashion,3,1373.15,0.0,4119.45,0,0,None,0,Card,Regular
2025-08-20,Gulshan,Rice (Miniket) 5kg,Grocery,22,400.97,0.0,8821.34,0,0,None,0,Cash,Wholesale
2025-08-20,Gulshan,Soybean Oil 5L,Grocery,16,832.68,0.0,13322.88,0,0,None,0,Cash,Walk-in
2025-08-20,Gulshan,Lentils (Masoor Dal) 1kg,Grocery,21,131.76,0.0,2766.96,0,0,None,0,bKash,Walk-in
2025-08-20,Gulshan,Sugar 1kg,Grocery,19,126.46,0.0,2402.74,0,0,None,0,Nagad,Walk-in
2025-08-20,Gulshan,Tea (Ispahani) 400g,Grocery,6,246.17,0.0,1477.02,0,0,None,0,Cash,Walk-in
2025-08-20,Gulshan,Detergent Powder 1kg,Household,11,186.28,0.0,2049.08,0,0,None,0,Cash,Walk-in
2025-08-20,Gulshan,Toothpaste 100g,Personal Care,25,99.39,0.0,2484.75,0,0,None,0,Card,Regular
2025-08-20,Gulshan,Hand Sanitizer 200ml,Personal Care,13,122.81,0.0,1596.53,0,0,None,0,Cash,Regular
2025-08-20,Gulshan,Instant Noodles (Pack),Snacks,59,18.97,0.0,1119.23,0,0,None,0,bKash,Regular
2025-08-20,Gulshan,Biscuits (Family Pack),Snacks,35,90.18,0.0,3156.3,0,0,None,0,Cash,Regular
2025-08-20,Gulshan,Notebook (200 pages),Stationery,39,45.94,0.0,1791.66,0,0,None,0,Cash,Wholesale
2025-08-20,Uttara,Soft Drink 1.5L,Beverages,28,107.53,0.0,3010.84,0,0,None,0,Cash,Walk-in
2025-08-20,Uttara,Mineral Water 1L,Beverages,36,24.98,0.0,899.28,0,0,None,0,Card,Walk-in
2025-08-20,Uttara,Panjabi (Ready-made),Fashion,3,925.36,0.0,2776.08,0,0,None,0,Cash,Walk-in
2025-08-20,Uttara,Saree (Cotton),Fashion,2,1395.94,0.0,2791.88,0,0,None,0,Nagad,Walk-in
2025-08-20,Uttara,Rice (Miniket) 5kg,Grocery,22,438.42,0.0,9645.24,0,0,None,0,Card,Walk-in
2025-08-20,Uttara,Soybean Oil 5L,Grocery,12,865.48,0.0,10385.76,0,0,None,0,bKash,Walk-in
2025-08-20,Uttara,Lentils (Masoor Dal) 1kg,Grocery,16,141.9,0.0,2270.4,0,0,None,0,Cash,Walk-in
2025-08-20,Uttara,Sugar 1kg,Grocery,13,127.35,0.0,1655.55,0,0,None,0,Nagad,Wholesale
2025-08-20,Uttara,Tea (Ispahani) 400g,Grocery,8,259.48,0.0,2075.84,0,0,None,0,Cash,Wholesale
2025-08-20,Uttara,Detergent Powder 1kg,Household,13,184.86,0.0,2403.18,0,0,None,0,bKash,Walk-in
2025-08-20,Uttara,Toothpaste 100g,Personal Care,17,99.43,0.0,1690.31,0,0,None,0,Card,Regular
2025-08-20,Uttara,Hand Sanitizer 200ml,Personal Care,11,124.63,0.0,1370.93,0,0,None,0,Cash,Wholesale
2025-08-20,Uttara,Instant Noodles (Pack),Snacks,55,20.05,0.0,1102.75,0,0,None,0,Cash,Regular
2025-08-20,Uttara,Biscuits (Family Pack),Snacks,23,88.77,0.0,2041.71,0,0,None,0,Nagad,Regular
2025-08-20,Uttara,Notebook (200 pages),Stationery,25,42.73,0.0,1068.25,0,0,None,0,bKash,Walk-in
2025-08-21,Chattogram,Soft Drink 1.5L,Beverages,39,107.4,15.9,3522.61,0,0,None,1,Cash,Regular
2025-08-21,Chattogram,Mineral Water 1L,Beverages,34,25.24,6.5,802.38,0,0,None,1,Cash,Walk-in
2025-08-21,Chattogram,Panjabi (Ready-made),Fashion,4,949.54,7.2,3524.69,0,0,None,1,Cash,Regular
2025-08-21,Chattogram,Saree (Cotton),Fashion,2,1442.8,9.0,2625.9,0,0,None,1,Cash,Wholesale
2025-08-21,Chattogram,Rice (Miniket) 5kg,Grocery,22,402.91,10.5,7933.3,0,0,None,1,bKash,Walk-in
2025-08-21,Chattogram,Soybean Oil 5L,Grocery,13,854.58,5.2,10531.84,0,0,None,1,Nagad,Regular
2025-08-21,Chattogram,Lentils (Masoor Dal) 1kg,Grocery,24,149.72,7.7,3316.6,0,0,None,1,Cash,Walk-in
